"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-16","7.83","0.00","0.0","0.0","45","50","40","  220","  180","16.1","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-17","8.72","0.08","0.0","0.0","43","48","41","  180","  150","15.0","21.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-18","9.40","0.18","0.0","0.0","44","46","38","  150","  160","19.9","29.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-19","4.03","0.00","0.0","0.0","40","42","36","  160","  240","8.9","12.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-20","3.36","0.00","0.0","0.0","39","47","35","  360","   20","8.9","13.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-21","7.83","0.13","0.0","0.0","37","43","32","  180","  170","28.0","38.9","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-22","4.03","0.03","0.0","0.0","40","44","35","  130","   60","8.1","11.0","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-23","3.80","0.00","0.0","0.0","39","46","35","  120","  130","10.1","13.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-24","5.82","0.00","0.0","0.0","40","44","37","  200","  160","12.1","17.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-25","4.25","0.00","0.0","0.0","44","46","41","   20","  330","8.9","14.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-26","5.14","0.03","0.0","0.0","42","44","39","  200","  140","14.1","21.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-27","5.37","0.10","0.0","0.0","44","48","42","  190","  190","14.1","18.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-28","7.61","0.08","0.0","0.0","43","44","36","   90","   90","19.9","25.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-29","6.26","0.00","0.0","0.0","36","40","28","   40","  130","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-30","4.25","0.00","0.0","0.0","31","39","24","  130","  140","10.1","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-01-31","3.13","0.00","0.1","0.0","35","41","31","  130","  120","10.1","13.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-01","4.03","0.00","0.0","0.0","38","47","32","  150","  150","12.1","13.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-02","6.26","0.00","0.0","0.0","40","51","32","  110","   80","14.1","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-03","10.29","0.21","0.0","0.0","44","50","38","  180","  170","32.0","46.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-04","8.28","0.14","0.0","0.0","47","52","44","   70","   70","18.1","23.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-05","6.93","0.07","0.0","0.0","45","47","42","   70","   70","21.0","28.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-06","13.20","0.02","0.0","0.0","45","48","42","  190","  200","21.0","30.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-07","14.09","0.40","0.0","0.0","46","50","41","  220","  200","21.9","36.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-08","6.93","0.00","0.0","0.0","43","48","39","  220","  220","17.0","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-09","5.14","0.09","0.0","0.0","46","57","42","  210","  210","18.1","28.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-10","8.72","0.00","0.0","0.0","48","52","42","  180","  180","17.0","23.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-11","7.83","0.00","0.0","0.0","44","48","38","   50","  360","14.1","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-12","7.83","0.01","0.0","0.0","40","50","32","  200","  190","21.9","31.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-13","12.30","0.35","0.4","0.0","45","46","33","  200","  210","23.0","33.1","    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-14","6.49","0.00","0.0","0.0","36","43","29","  360","  360","17.0","23.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-15","5.82","0.00","0.0","0.0","36","44","28","  140","  150","12.1","14.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-16","5.14","0.00","0.0","0.0","39","45","34","  210","  210","10.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-17","6.04","0.20","0.0","0.0","42","46","39","  190","  190","13.0","16.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-18","7.83","0.03","0.0","0.0","43","47","40","  180","  180","17.0","23.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-19","9.84","0.05","0.0","0.0","43","48","40","  210","  210","18.1","30.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-20","19.24","0.22","0.0","0.0","46","47","42","  210","  210","31.1","42.1","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-21","10.96","0.06","0.0","0.0","42","44","35","  240","  240","23.9","36.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-22","13.65","0.02","0.2","0.0","36","38","30","   20","   20","23.9","29.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-23","15.21","0.00","0.0","0.0","31","35","26","   90","   90","25.1","34.0",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-24","9.84","0.00","0.0","0.0","29","39","22","   20","  360","16.1","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-25","6.04","0.02","0.0","0.0","31","42","24","  220","  230","28.0","38.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-26","12.08","0.28","1.6","2.0","38","46","32","  240","  210","23.9","35.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-27","5.82","0.15","0.0","0.0","37","42","32","  170","  170","14.1","18.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-02-28","10.29","0.04","0.0","0.0","39","45","31","  200","  190","21.0","32.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2023-03-01","8.28","0.02","0.0","0.0","35","45","28","  200","  220","19.9","29.1","    1",,,,,,
